ID_Product,PREP,LONG,LARG,HAUT,QTE,Volume_Product,POIDS,TYPE_OP,index,Number_Lines,Product_FREQUENCY,Quantity_demand,Average_Volume/Day,Familly
2004173,detail,188,138,100,25,2594400,2410,UNIT,2027,252,0.9692307692307692,1777,17731726.153846152,Normal
2004178,detail,221,136,84,16,2524704,3665,UNIT,2032,227,0.8730769230769231,1788,17362195.2,Normal
2004202,detail,221,136,84,50,2524704,2766,UNIT,2039,432,1.6615384615384616,2944,28587417.6,Normal
2004212,detail,375,140,83,25,4357500,4300,UNIT,2049,43,0.16538461538461538,156,2614500.0,Normal
2184501,detail,260,90,80,50,1872000,3840,UNIT,3957,26,0.1,57,410400.0,Normal
2039218,detail,149,59,16,1,140656,52,UNIT,2384,29,0.11153846153846154,56,30295.138461538463,Fragile
2019160,detail,200,200,40,1,1600000,540,UNIT,2206,66,0.25384615384615383,317,1950769.2307692308,Normal
2041606,detail,188,140,100,50,2632000,3180,UNIT,2419,67,0.25769230769230766,242,2449784.6153846155,Normal
206500,detail,529,30,30,1,476100,477,UNIT,243,221,0.85,910,1666350.0,Normal
206501,detail,599,30,25,1,449250,532,UNIT,244,54,0.2076923076923077,142,245359.61538461538,Normal
2079794,detail,188,138,55,50,1426920,1693,UNIT,2708,865,3.326923076923077,5672,31128808.615384616,Normal
2079918,detail,235,240,110,50,6204000,5798,UNIT,2722,665,2.5576923076923075,1892,45146030.76923077,Heavy
2036085,detail,220,135,85,200,2524500,2910,UNIT,2290,261,1.0038461538461538,596,5786930.769230769,Normal
2036313,detail,220,135,85,10,2524500,4310,UNIT,2296,66,0.25384615384615383,805,7816240.384615385,Normal
2105857,detail,375,140,80,25,4200000,5869,UNIT,2913,58,0.2230769230769231,176,2843076.923076923,Heavy
2088509,detail,385,240,200,1,18480000,1895,UNIT,2788,169,0.65,199,14144307.692307692,Normal
2105892,detail,220,130,40,5,1144000,2465,UNIT,2946,188,0.7230769230769231,2069,9103600.0,Normal
2105893,detail,370,135,60,5,2997000,3092,UNIT,2947,94,0.36153846153846153,1142,13163746.153846154,Normal
2105899,detail,220,135,60,5,1782000,2258,UNIT,2953,176,0.676923076923077,1868,12802984.615384616,Normal
2022681,detail,180,125,66,50,1485000,743,UNIT,2254,50,0.19230769230769232,2119,12102750.0,Normal
2022697,detail,270,90,60,1,1458000,984,UNIT,2260,6427,24.71923076923077,179487,1006507869.2307693,Normal
2135020,detail,320,65,65,1,1352000,928,UNIT,3293,3188,12.261538461538462,91410,475332000.0,Normal
2150382,detail,125,80,55,100,550000,419,UNIT,3388,71,0.27307692307692305,748,1582307.6923076923,Normal
2114051,detail,220,135,85,25,2524500,2163,UNIT,3051,279,1.073076923076923,1360,13205076.923076924,Normal
2122282,detail,380,45,45,1,769500,690,UNIT,3178,87,0.3346153846153846,194,574165.3846153846,Normal
2122292,detail,530,28,28,1,415520,604,UNIT,3186,410,1.5769230769230769,1122,1793128.6153846155,Normal
2113313,detail,125,116,53,1,768500,198,UNIT,3032,97,0.3730769230769231,152,449276.92307692306,Fragile
2100955,detail,240,140,100,1200,3360000,1836,UNIT,2858,1326,5.1,12036,155542153.84615386,Normal
2134609,detail,225,165,75,1000,2784375,1933,UNIT,3289,200,0.7692307692307693,2746,29407283.653846152,Normal
2199455,detail,170,150,40,20,1020000,1640,UNIT,4101,315,1.2115384615384615,2783,10917923.076923076,Normal
2127897,detail,190,70,65,6,864500,839,UNIT,3238,30,0.11538461538461539,286,950950.0,Normal
216705,detail,165,130,55,50,1179750,2251,UNIT,314,167,0.6423076923076924,372,1687950.0,Normal
2204335,detail,165,165,35,1,952875,1407,UNIT,4137,16,0.06153846153846154,147,538740.8653846154,Normal
2184309,detail,90,80,60,50,432000,555,UNIT,3925,60,0.23076923076923078,227,377169.23076923075,Normal
2184482,detail,90,80,60,100,432000,567,UNIT,3944,26,0.1,38,63138.46153846154,Normal
2184508,detail,200,87,77,25,1339800,2389,UNIT,3963,70,0.2692307692307692,403,2076690.0,Normal
2184552,detail,90,90,78,50,631800,1106,UNIT,3998,55,0.21153846153846154,395,959850.0,Normal
2177400,detail,290,215,100,1,6235000,1719,UNIT,3852,4437,17.065384615384616,7257,174028442.30769232,Normal
2190182,detail,162,125,55,1,1113750,250,UNIT,4049,4170,16.03846153846154,6752,28923230.769230768,Normal
2206299,detail,180,175,75,1,2362500,1425,UNIT,4165,15,0.057692307692307696,19,172644.23076923078,Normal
2172928,detail,310,300,140,10,13020000,2154,UNIT,3835,129,0.49615384615384617,624,31248000.0,Normal
2158764,detail,295,190,130,100,7286500,1424,UNIT,3558,64,0.24615384615384617,202,5661050.0,Normal
2223937,detail,240,70,50,20,840000,1920,UNIT,4421,53,0.20384615384615384,357,1153384.6153846155,Normal
2163329,detail,145,100,30,1,435000,1614,UNIT,3692,68,0.26153846153846155,74,123807.69230769231,Normal
2271512,detail,360,295,60,1,6372000,1037,UNIT,4932,222,0.8538461538461538,249,6102415.384615385,Normal
2223924,detail,530,92,82,10,3998320,5506,UNIT,4410,26,0.1,55,845798.4615384615,Heavy
2287822,detail,180,140,55,200,1386000,295,UNIT,4995,765,2.9423076923076925,6599,35177746.15384615,Normal
2223863,detail,245,70,50,20,857500,2041,UNIT,4365,14,0.05384615384615385,50,164903.84615384616,Normal
2222965,detail,245,90,80,1,1764000,2573,UNIT,4313,17,0.06538461538461539,126,854861.5384615385,Normal
2223706,detail,240,65,50,20,780000,1387,UNIT,4323,243,0.9346153846153846,1630,4890000.0,Normal
2246790,detail,190,140,55,50,1463000,1618,UNIT,4712,150,0.5769230769230769,586,3297376.923076923,Normal
2246793,detail,190,140,85,50,2261000,2375,UNIT,4715,52,0.2,146,1269638.4615384615,Normal
2246794,detail,190,140,80,50,2128000,2584,UNIT,4716,106,0.4076923076923077,389,3183815.3846153845,Normal
305860,detail,235,140,80,25,2632000,4184,UNIT,872,29,0.11153846153846154,289,2925569.230769231,Normal
290062,detail,140,90,75,25,945000,1342,UNIT,697,73,0.28076923076923077,441,1602865.3846153845,Normal
290161,detail,185,135,80,25,1998000,2276,UNIT,703,49,0.18846153846153846,145,1114269.2307692308,Normal
2261183,detail,215,165,80,1,2838000,484,UNIT,4797,97,0.3730769230769231,145,1582730.7692307692,Normal
371779,detail,192,140,79,20,2123520,3122,UNIT,1247,22,0.08461538461538462,246,2009176.6153846155,Normal
383050,detail,245,150,100,100,3675000,3910,UNIT,1384,26,0.1,34,480576.92307692306,Normal
331546,detail,236,141,50,8,1663800,2999,UNIT,980,63,0.2423076923076923,217,1388633.076923077,Normal
423879,detail,185,130,120,50,2886000,1812,UNIT,1862,47,0.18076923076923077,229,2541900.0,Normal
2273630,detail,235,140,107,50,3520300,1787,UNIT,4947,1,0.015151515151515152,1,53337.878787878784,Normal
386433,detail,280,180,55,10,2772000,1352,UNIT,1460,26,0.1,278,2963907.6923076925,Normal
426384,detail,240,170,54,1,2203200,593,UNIT,1890,11,0.04230769230769231,11,93212.30769230769,Normal
385836,detail,188,140,66,100,1737120,1931,UNIT,1414,29,0.11153846153846154,157,1048953.2307692308,Normal
2237449,detail,375,140,100,6,5250000,4957,UNIT,4612,31,0.11923076923076924,86,1736538.4615384615,Normal
2237400,detail,185,140,100,40,2590000,3572,UNIT,4587,25,0.09615384615384616,91,906500.0,Normal
304171,detail,160,80,45,20,576000,2080,UNIT,770,91,0.35,361,799753.8461538461,Normal
340230,detail,210,105,142,750,3131100,1498,UNIT,1110,519,1.9961538461538462,1383,16655043.461538462,Normal
387920,detail,240,230,129,50,7120800,3591,UNIT,1502,87,0.3346153846153846,477,13063929.23076923,Normal
387921,detail,235,225,120,50,6345000,3521,UNIT,1503,31,0.11923076923076924,128,3123692.3076923075,Normal
2018413,detail,187,140,52,20,1361360,2734,UNIT,2168,77,0.29615384615384616,235,1230460.0,Normal
410118,detail,185,140,55,50,1424500,2153,UNIT,1624,228,0.8769230769230769,403,2207975.0,Normal
406377,detail,140,120,40,20,672000,2968,UNIT,1549,54,0.2076923076923077,378,976984.6153846154,Normal
382897,detail,160,150,40,100,960000,2187,UNIT,1377,21,0.08076923076923077,47,173538.46153846153,Normal
413408,detail,230,140,95,500,3059000,2606,UNIT,1657,82,0.3153846153846154,510,6000346.153846154,Normal
274949,detail,160,120,53,1,1017600,1081,UNIT,579,184,0.7076923076923077,1786,6990129.230769231,Normal
409193,detail,599,15,15,1,134775,196,UNIT,1581,275,1.0576923076923077,713,369594.51923076925,Fragile
339782,detail,195,154,20,1,600600,168,UNIT,1092,439,1.6884615384615385,857,1979670.0,Fragile
431629,detail,340,315,50,10,5355000,5800,UNIT,1921,126,0.4846153846153846,332,6837923.076923077,Heavy
429802,detail,260,80,45,1,936000,479,UNIT,1907,1636,6.292307692307692,26082,93895200.0,Normal
2281311,detail,495,390,150,1,28957500,2336,UNIT,4970,434,1.6692307692307693,498,55464750.0,Normal
2070378,detail,100,35,30,1,105000,137,UNIT,2575,158,0.6076923076923076,263,106211.53846153847,Fragile
290005,detail,140,90,80,50,1008000,845,UNIT,687,54,0.2076923076923077,315,1221230.7692307692,Normal
314129,detail,295,195,136,12,7823400,1488,UNIT,920,30,0.11538461538461539,98,2948820.0,Normal
2157960,detail,25,10,5,1,1250,8,UNIT,3511,8,0.03076923076923077,800,3846.153846153846,Fragile
2154874,detail,110,40,20,25,88000,125,UNIT,3447,22,0.08461538461538462,39,13200.0,Fragile
2206752,detail,585,30,30,1,526500,719,UNIT,4186,167,0.6423076923076924,285,577125.0,Normal
2149340,detail,170,80,3,1,40800,41,UNIT,3370,92,0.35384615384615387,288,45193.846153846156,Fragile
2070409,detail,50,45,45,1,101250,353,UNIT,2596,46,0.17692307692307693,102,39721.153846153844,Normal
2071118,detail,115,30,30,10,103500,42,UNIT,2612,60,0.23076923076923078,111,44186.53846153846,Fragile
2076827,detail,110,35,25,1,96250,100,UNIT,2693,19,0.07307692307692308,23,8514.423076923076,Fragile
2270745,detail,160,70,35,1,392000,72,UNIT,4895,55,0.21153846153846154,473,713138.4615384615,Fragile
429549,detail,180,56,16,2,161280,106,UNIT,1901,2,0.007692307692307693,3,1860.923076923077,Fragile
2261211,detail,230,175,95,1,3823750,770,UNIT,4825,54,0.2076923076923077,72,1058884.6153846155,Normal
2223921,detail,375,75,50,10,1406250,3805,UNIT,4408,36,0.13846153846153847,123,665264.4230769231,Normal
3513333,detail,375,140,105,500,5512500,3660,UNIT,5089,11,0.04230769230769231,36,763269.2307692308,Normal
2270755,detail,157,67,55,1,578545,126,UNIT,4905,19,0.07307692307692308,147,327100.4423076923,Fragile
332097,detail,400,75,75,1,2250000,1200,UNIT,1012,51,0.19615384615384615,145,1254807.6923076923,Normal
2233889,detail,140,105,25,1,367500,181,UNIT,4566,87,0.3346153846153846,99,139932.6923076923,Fragile
2184331,detail,445,395,120,1,21093000,4116,UNIT,3926,3422,13.161538461538461,4839,392573180.7692308,Normal
2136477,detail,90,55,55,1,272250,844,UNIT,3306,198,0.7615384615384615,301,315181.73076923075,Normal
2261170,detail,160,90,70,1,1008000,234,UNIT,4784,27,0.10384615384615385,78,302400.0,Normal
418775,detail,170,150,55,50,1402500,212,UNIT,1829,95,0.36538461538461536,346,1866403.8461538462,Normal
2241990,detail,290,40,40,1,464000,522,UNIT,4651,151,0.5807692307692308,332,592492.3076923077,Normal
2051839,detail,60,60,80,1,288000,327,UNIT,2469,356,1.3692307692307693,504,558276.9230769231,Normal
2262136,detail,210,55,10,3,115500,84,UNIT,4853,43,0.16538461538461538,62,27542.30769230769,Fragile
2004214,detail,221,136,83,16,2494648,2890,UNIT,2051,43,0.16538461538461538,180,1727064.0,Normal
2118054,detail,220,220,10,2,484000,716,UNIT,3111,44,0.16923076923076924,63,117276.92307692308,Normal
2168637,detail,140,100,40,1,560000,1992,UNIT,3754,14,0.05384615384615385,19,40923.07692307692,Normal
2070380,detail,105,35,35,1,128625,174,UNIT,2577,65,0.25,108,53428.846153846156,Fragile
2329139,detail,282,80,70,10,1579200,159,UNIT,5082,7,0.026923076923076925,48,291544.6153846154,Fragile
2150704,detail,133,133,52,25,919828,793,UNIT,3394,5561,21.388461538461538,23691,83814019.8,Normal
2296066,detail,45,45,20,1,40500,109,UNIT,5030,115,0.4423076923076923,141,21963.46153846154,Fragile
2072848,detail,170,115,40,1,782000,542,UNIT,2642,550,2.1153846153846154,1157,3479900.0,Normal
62992,detail,180,28,12,1,60480,47,UNIT,182,19,0.07307692307692308,47,10932.923076923076,Fragile
314148,detail,300,210,280,12,17640000,2266,UNIT,925,225,0.8653846153846154,1287,87318000.0,Normal
2070371,detail,100,35,25,1,87500,75,UNIT,2568,866,3.330769230769231,1983,667355.7692307692,Fragile
2168632,detail,130,100,30,1,390000,1290,UNIT,3749,19,0.07307692307692308,21,31500.0,Normal
302754,detail,320,80,20,1,512000,350,UNIT,733,423,1.626923076923077,997,1963323.076923077,Normal
2047290,detail,570,399,192,1,43666560,2880,UNIT,2446,361,1.3884615384615384,409,68690857.84615384,Normal
2206209,detail,140,100,45,1,630000,1173,UNIT,4145,14,0.05384615384615385,19,46038.46153846154,Normal
2206745,detail,235,30,30,1,211500,185,UNIT,4181,652,2.5076923076923077,2297,1868521.1538461538,Fragile
2212510,detail,230,55,55,1,695750,643,UNIT,4215,12,0.046153846153846156,12,32111.53846153846,Normal
2224970,detail,495,390,155,1,29922750,8024,UNIT,4498,111,0.4269230769230769,122,14040675.0,Heavy
47938,detail,190,125,20,10,475000,176,UNIT,144,63,0.2423076923076923,982,1794038.4615384615,Fragile
385838,detail,235,140,66,100,2171400,2437,UNIT,1415,13,0.05,25,208788.46153846153,Normal
2215865,detail,30,20,10,5,6000,39,UNIT,4242,3,0.011538461538461539,3,69.23076923076923,Fragile
2200031,detail,395,285,105,1,11820375,2279,UNIT,4105,167,0.6423076923076924,293,13320653.365384616,Normal
2222961,detail,90,70,60,1,378000,918,UNIT,4309,27,0.10384615384615385,272,395446.1538461539,Normal
2214666,detail,40,40,20,1,32000,57,UNIT,4221,71,0.27307692307692305,119,14646.153846153846,Fragile
2224217,detail,270,35,15,1,141750,57,UNIT,4444,32,0.12307692307692308,179,97589.42307692308,Fragile
2126922,detail,560,115,105,4,6762000,9460,UNIT,3225,21,0.08076923076923077,23,598176.9230769231,Heavy
435770,detail,45,45,5,1,10125,72,UNIT,1972,271,1.0423076923076924,623,24261.05769230769,Fragile
2070367,detail,140,35,35,1,171500,68,UNIT,2565,116,0.4461538461538462,334,220311.53846153847,Fragile
2039152,detail,120,30,30,10,108000,195,UNIT,2365,238,0.9153846153846154,440,182769.23076923078,Fragile
315730,detail,160,155,90,50,2232000,792,UNIT,939,80,0.3076923076923077,161,1382123.076923077,Normal
40644,detail,190,145,165,100,4545750,640,UNIT,112,130,0.5,1535,26837408.653846152,Normal
216432,detail,122,81,55,100,543510,838,UNIT,307,28,0.1076923076923077,191,399270.8076923077,Normal
2262677,detail,330,40,20,10,264000,704,UNIT,4864,109,0.41923076923076924,291,295476.92307692306,Normal
304925,detail,190,40,40,10,304000,250,UNIT,825,84,0.3230769230769231,119,139138.46153846153,Normal
2039066,detail,70,30,30,5,63000,75,UNIT,2344,18,0.06923076923076923,40,9692.307692307691,Fragile
285712,detail,300,240,70,100,5040000,656,UNIT,651,147,0.5653846153846154,1162,22524923.076923076,Normal
2190238,detail,340,83,15,1,423300,641,UNIT,4050,37,0.1423076923076923,58,94428.46153846153,Normal
2112619,detail,205,60,60,1,738000,300,UNIT,2992,155,0.5961538461538461,327,928176.9230769231,Normal
2184530,detail,90,80,60,150,432000,500,UNIT,3982,91,0.35,250,415384.6153846154,Normal
2122260,detail,120,50,15,25,90000,212,UNIT,3168,19,0.07307692307692308,27,9346.153846153846,Normal
331544,detail,191,139,80,12,2123920,2873,UNIT,978,49,0.18846153846153846,177,1445899.3846153845,Normal
39096,detail,65,50,15,1,48750,62,UNIT,103,13,0.05,45,8437.5,Fragile
2113281,detail,85,75,50,1,318750,161,UNIT,3017,12,0.046153846153846156,27,33100.96153846154,Fragile
362169,detail,495,395,125,1,24440625,1920,UNIT,1151,8,0.03076923076923077,8,752019.2307692308,Normal
335698,detail,390,290,60,10,6786000,2960,UNIT,1048,36,0.13846153846153847,135,3523500.0,Normal
2022019,detail,175,60,50,8,525000,1037,UNIT,2237,208,0.8,320,646153.8461538461,Normal
419994,detail,120,75,70,1,630000,275,UNIT,1835,17,0.06538461538461539,32,77538.46153846153,Normal
435441,detail,340,230,130,1,10166000,2331,UNIT,1970,61,0.23461538461538461,71,2776100.0,Normal
2192594,detail,90,40,40,1,144000,116,UNIT,4058,2573,9.896153846153846,4155,2301230.769230769,Fragile
2070399,detail,140,40,40,1,224000,431,UNIT,2592,207,0.7961538461538461,400,344615.3846153846,Normal
308917,detail,599,52,50,1,1557400,1697,UNIT,893,1,0.015151515151515152,1,23596.969696969696,Normal
2224281,detail,195,35,35,8,238875,331,UNIT,4480,77,0.29615384615384616,125,114843.75,Normal
390690,detail,125,110,60,1,825000,176,UNIT,1516,2,0.007692307692307693,2,6346.153846153846,Fragile
2083756,detail,380,280,80,3000,8512000,9375,UNIT,2763,54,0.2076923076923077,275,9003076.923076924,Heavy
274087,detail,350,230,80,100,6440000,980,UNIT,556,120,0.46153846153846156,508,12582769.23076923,Normal
62178,detail,400,27,27,1,291600,355,UNIT,176,62,0.23846153846153847,137,153650.76923076922,Normal
2202368,detail,130,130,25,1,422500,522,UNIT,4131,58,0.2230769230769231,74,120250.0,Normal
7588,detail,32,5,16,1,2560,20,UNIT,23,4,0.015384615384615385,30,295.38461538461536,Fragile
2097586,detail,235,165,50,1,1938750,592,UNIT,2828,44,0.16923076923076924,48,357923.07692307694,Normal
2153349,detail,420,83,80,1,2788800,1161,UNIT,3417,31,0.11923076923076924,41,439772.3076923077,Normal
2310400,detail,150,100,70,10,1050000,203,UNIT,5063,7,0.026923076923076925,9,36346.153846153844,Normal
2022013,detail,220,45,40,8,396000,854,UNIT,2232,1334,5.130769230769231,1612,2455200.0,Normal
2117871,detail,135,130,25,6,438750,970,UNIT,3074,668,2.5692307692307694,1007,1699312.5,Normal
388853,detail,236,20,20,1,94400,172,UNIT,1515,61,0.23461538461538461,81,29409.23076923077,Fragile
2126061,detail,85,85,10,1,72250,50,UNIT,3215,198,0.7615384615384615,210,58355.769230769234,Fragile
2170672,detail,120,30,30,10,108000,176,UNIT,3802,52,0.2,88,36553.846153846156,Fragile
2113322,detail,215,205,50,1,2203750,505,UNIT,3041,85,0.3269230769230769,126,1067971.1538461538,Normal
207321,detail,200,200,3,1,120000,66,UNIT,267,37,0.1423076923076923,46,21230.76923076923,Fragile
414475,detail,257,45,38,1,439470,298,UNIT,1682,571,2.1961538461538463,1605,2712882.1153846155,Normal
336553,detail,145,45,45,1,293625,59,UNIT,1058,123,0.47307692307692306,343,387359.1346153846,Fragile
338357,detail,395,23,30,1,272550,220,UNIT,1072,20,0.07692307692307693,28,29351.53846153846,Normal
2233867,detail,155,85,55,1,724625,88,UNIT,4545,30,0.11538461538461539,36,100332.69230769231,Fragile
2159566,detail,425,65,65,1,1795625,808,UNIT,3636,11,0.04230769230769231,12,82875.0,Normal
2073261,detail,140,30,30,20,126000,234,UNIT,2645,2,0.030303030303030304,3,5727.272727272727,Normal
2070416,detail,70,70,70,1,343000,1143,UNIT,2603,16,0.06153846153846154,22,29023.076923076922,Normal
2267011,detail,230,60,32,35,441600,1185,UNIT,4874,108,0.4153846153846154,470,798276.9230769231,Normal
2270773,detail,175,40,20,10,140000,274,UNIT,4923,51,0.19615384615384615,58,31230.76923076923,Normal
2022053,detail,220,90,80,32,1584000,2690,UNIT,2250,478,1.8384615384615384,611,3722400.0,Normal
2261173,detail,170,112,70,1,1332800,267,UNIT,4787,45,0.17307692307692307,71,363956.92307692306,Normal
211981,detail,150,20,20,1,60000,138,UNIT,286,217,0.8346153846153846,527,121615.38461538461,Fragile
418309,detail,420,35,35,1,514500,454,UNIT,1795,22,0.08461538461538462,45,89048.07692307692,Normal
315939,detail,206,190,40,200,1565600,373,UNIT,963,321,1.2346153846153847,1160,6984984.615384615,Normal
60579,detail,390,75,75,1,2193750,232,UNIT,172,4728,18.184615384615384,7119,60066562.5,Normal
423775,detail,177,48,40,1,339840,330,UNIT,1839,59,0.22692307692307692,99,129400.61538461539,Normal
436058,detail,275,150,65,1,2681250,304,UNIT,1978,1002,3.853846153846154,2524,26028750.0,Normal
2243834,detail,95,70,15,1,99750,35,UNIT,4702,4,0.015384615384615385,5,1918.2692307692307,Fragile
2154913,detail,220,80,3,5,52800,70,UNIT,3482,23,0.08846153846153847,53,10763.076923076924,Fragile
2233712,detail,235,235,110,25,6074750,7116,UNIT,4541,288,1.1076923076923078,634,14813044.23076923,Heavy
